"";"sg_empresa_icao";"nm_empresa";"sg_icao_origem";"sg_icao_destino";"sg_equipamento_icao";"nr_assentos_ofertados";"dt_partida_prevista_bsb";"hr_partida_prevista_bsb";"dt_chegada_prevista_bsb";"hr_chegada_prevista_bsb";"nr_voo";"semana";"h";"turno";"rota";"semana_chegada";"h_chegada";"turno_chegada";"embarques_preditos";"excedente";"saldo";"id_linha";"data_atualizacao"
"13057";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-09;"11:40:00";2023-02-09;"12:45:00";"3023";"quinta-feira";11;"manha";"SBNF-SBSP";"quinta-feira";12;"tarde";135;45;135;13057;2023-02-08 04:18:46
"13058";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-09;"14:55:00";2023-02-09;"15:55:00";"3025";"quinta-feira";14;"tarde";"SBNF-SBSP";"quinta-feira";15;"tarde";135;45;135;13058;2023-02-08 04:18:46
"13059";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A319";144;2023-02-09;"18:10:00";2023-02-09;"19:15:00";"3027";"quinta-feira";18;"noite";"SBNF-SBSP";"quinta-feira";19;"noite";110;34;110;13059;2023-02-08 04:18:46
"13060";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-09;"20:55:00";2023-02-09;"21:55:00";"3029";"quinta-feira";20;"noite";"SBNF-SBSP";"quinta-feira";21;"noite";129;51;129;13060;2023-02-08 04:18:46
"13061";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-10;"06:20:00";2023-02-10;"07:25:00";"3033";"sexta-feira";6;"manha";"SBNF-SBSP";"sexta-feira";7;"manha";136;44;0;13061;2023-02-08 04:18:46
"13062";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-10;"09:20:00";2023-02-10;"10:25:00";"3021";"sexta-feira";9;"manha";"SBNF-SBSP";"sexta-feira";10;"manha";136;44;38;13062;2023-02-08 04:18:46
"13063";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-10;"11:40:00";2023-02-10;"12:45:00";"3023";"sexta-feira";11;"manha";"SBNF-SBSP";"sexta-feira";12;"tarde";136;44;136;13063;2023-02-08 04:18:46
"13064";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-10;"14:55:00";2023-02-10;"15:55:00";"3025";"sexta-feira";14;"tarde";"SBNF-SBSP";"sexta-feira";15;"tarde";136;44;136;13064;2023-02-08 04:18:46
"13065";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-10;"18:10:00";2023-02-10;"19:15:00";"3027";"sexta-feira";18;"noite";"SBNF-SBSP";"sexta-feira";19;"noite";130;50;130;13065;2023-02-08 04:18:46
"13066";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-10;"19:15:00";2023-02-10;"20:20:00";"4523";"sexta-feira";19;"noite";"SBNF-SBSP";"sexta-feira";20;"noite";130;50;130;13066;2023-02-08 04:18:46
"13067";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-10;"20:55:00";2023-02-10;"21:55:00";"3029";"sexta-feira";20;"noite";"SBNF-SBSP";"sexta-feira";21;"noite";130;50;130;13067;2023-02-08 04:18:46
"13068";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-11;"06:20:00";2023-02-11;"07:25:00";"3033";"sábado";6;"manha";"SBNF-SBSP";"sábado";7;"manha";134;46;0;13068;2023-02-08 04:18:46
"13069";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-11;"08:50:00";2023-02-11;"09:55:00";"3021";"sábado";8;"manha";"SBNF-SBSP";"sábado";9;"manha";134;46;72;13069;2023-02-08 04:18:46
"13070";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-11;"11:40:00";2023-02-11;"12:45:00";"3023";"sábado";11;"manha";"SBNF-SBSP";"sábado";12;"tarde";134;46;134;13070;2023-02-08 04:18:46
"13071";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-11;"14:55:00";2023-02-11;"16:00:00";"3025";"sábado";14;"tarde";"SBNF-SBSP";"sábado";16;"tarde";135;45;135;13071;2023-02-08 04:18:46
"13072";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-11;"18:00:00";2023-02-11;"19:05:00";"3027";"sábado";18;"noite";"SBNF-SBSP";"sábado";19;"noite";129;51;129;13072;2023-02-08 04:18:46
"13073";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-12;"11:25:00";2023-02-12;"12:25:00";"3023";"domingo";11;"manha";"SBNF-SBSP";"domingo";12;"tarde";137;43;137;13073;2023-02-08 04:18:46
"13074";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-12;"14:45:00";2023-02-12;"15:50:00";"3025";"domingo";14;"tarde";"SBNF-SBSP";"domingo";15;"tarde";138;42;138;13074;2023-02-08 04:18:46
"13075";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A319";144;2023-02-12;"18:00:00";2023-02-12;"19:05:00";"3027";"domingo";18;"noite";"SBNF-SBSP";"domingo";19;"noite";112;32;112;13075;2023-02-08 04:18:46
"13076";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-12;"21:10:00";2023-02-12;"22:10:00";"3319";"domingo";21;"noite";"SBNF-SBSP";"domingo";22;"noite";132;48;132;13076;2023-02-08 04:18:46
"13077";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A319";144;2023-02-13;"06:20:00";2023-02-13;"07:25:00";"3033";"segunda-feira";6;"manha";"SBNF-SBSP";"segunda-feira";7;"manha";116;28;116;13077;2023-02-08 04:18:46
"13078";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A319";144;2023-02-13;"09:20:00";2023-02-13;"10:25:00";"3021";"segunda-feira";9;"manha";"SBNF-SBSP";"segunda-feira";10;"manha";116;28;116;13078;2023-02-08 04:18:46
"13079";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-13;"11:40:00";2023-02-13;"12:45:00";"3023";"segunda-feira";11;"manha";"SBNF-SBSP";"segunda-feira";12;"tarde";136;44;136;13079;2023-02-08 04:18:46
"13080";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A319";144;2023-02-13;"14:55:00";2023-02-13;"15:55:00";"3025";"segunda-feira";14;"tarde";"SBNF-SBSP";"segunda-feira";15;"tarde";117;27;117;13080;2023-02-08 04:18:46
"13081";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A319";144;2023-02-13;"18:10:00";2023-02-13;"19:15:00";"3027";"segunda-feira";18;"noite";"SBNF-SBSP";"segunda-feira";19;"noite";111;33;111;13081;2023-02-08 04:18:46
"13082";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-13;"19:15:00";2023-02-13;"20:20:00";"4523";"segunda-feira";19;"noite";"SBNF-SBSP";"segunda-feira";20;"noite";130;50;130;13082;2023-02-08 04:18:46
"13083";"TAM";"TAM LINHAS AÉREAS S.A.";"SBNF";"SBSP";"A320";180;2023-02-13;"20:55:00";2023-02-13;"21:55:00";"3029";"segunda-feira";20;"noite";"SBNF-SBSP";"segunda-feira";21;"noite";130;50;130;13083;2023-02-08 04:18:46
"13084";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A320";180;2023-02-08;"05:20:00";2023-02-08;"07:45:00";"3711";"quarta-feira";5;"madrugada";"SBPA-SBBR";"quarta-feira";7;"manha";138;42;0;13084;2023-02-08 04:18:46
"13085";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A321";224;2023-02-08;"11:55:00";2023-02-08;"14:25:00";"3707";"quarta-feira";11;"manha";"SBPA-SBBR";"quarta-feira";14;"tarde";175;49;86;13085;2023-02-08 04:18:46
"13086";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A319";144;2023-02-08;"22:40:00";2023-02-09;"01:05:00";"3709";"quarta-feira";22;"noite";"SBPA-SBBR";"quinta-feira";1;"madrugada";120;24;120;13086;2023-02-08 04:18:46
"13087";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A320";180;2023-02-09;"05:20:00";2023-02-09;"07:45:00";"3711";"quinta-feira";5;"madrugada";"SBPA-SBBR";"quinta-feira";7;"manha";139;41;62;13087;2023-02-08 04:18:46
"13088";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A320";180;2023-02-09;"11:55:00";2023-02-09;"14:25:00";"3707";"quinta-feira";11;"manha";"SBPA-SBBR";"quinta-feira";14;"tarde";146;34;146;13088;2023-02-08 04:18:46
"13089";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A319";144;2023-02-09;"22:40:00";2023-02-10;"01:05:00";"3709";"quinta-feira";22;"noite";"SBPA-SBBR";"sexta-feira";1;"madrugada";122;22;122;13089;2023-02-08 04:18:46
"13090";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A320";180;2023-02-10;"05:20:00";2023-02-10;"07:45:00";"3711";"sexta-feira";5;"madrugada";"SBPA-SBBR";"sexta-feira";7;"manha";140;40;50;13090;2023-02-08 04:18:46
"13091";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A320";180;2023-02-10;"11:55:00";2023-02-10;"14:25:00";"3707";"sexta-feira";11;"manha";"SBPA-SBBR";"sexta-feira";14;"tarde";147;33;147;13091;2023-02-08 04:18:46
"13092";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A320";180;2023-02-10;"22:40:00";2023-02-11;"01:05:00";"3709";"sexta-feira";22;"noite";"SBPA-SBBR";"sábado";1;"madrugada";142;38;142;13092;2023-02-08 04:18:46
"13093";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A320";180;2023-02-11;"05:20:00";2023-02-11;"07:45:00";"3711";"sábado";5;"madrugada";"SBPA-SBBR";"sábado";7;"manha";139;41;65;13093;2023-02-08 04:18:46
"13094";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A321";224;2023-02-11;"11:55:00";2023-02-11;"14:25:00";"3707";"sábado";11;"manha";"SBPA-SBBR";"sábado";14;"tarde";176;48;176;13094;2023-02-08 04:18:46
"13095";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A320";180;2023-02-11;"22:30:00";2023-02-12;"00:55:00";"3709";"sábado";22;"noite";"SBPA-SBBR";"domingo";0;"madrugada";141;39;141;13095;2023-02-08 04:18:46
"13096";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A321";224;2023-02-12;"05:20:00";2023-02-12;"07:45:00";"3711";"domingo";5;"madrugada";"SBPA-SBBR";"domingo";7;"manha";172;52;172;13096;2023-02-08 04:18:46
"13097";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A321";224;2023-02-12;"11:55:00";2023-02-12;"14:25:00";"3707";"domingo";11;"manha";"SBPA-SBBR";"domingo";14;"tarde";179;45;179;13097;2023-02-08 04:18:46
"13098";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A319";144;2023-02-12;"22:40:00";2023-02-13;"01:05:00";"3709";"domingo";22;"noite";"SBPA-SBBR";"segunda-feira";1;"madrugada";124;20;124;13098;2023-02-08 04:18:46
"13099";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A320";180;2023-02-13;"05:20:00";2023-02-13;"07:45:00";"3711";"segunda-feira";5;"madrugada";"SBPA-SBBR";"segunda-feira";7;"manha";141;39;141;13099;2023-02-08 04:18:46
"13100";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A320";180;2023-02-13;"11:55:00";2023-02-13;"14:25:00";"3707";"segunda-feira";11;"manha";"SBPA-SBBR";"segunda-feira";14;"tarde";148;32;148;13100;2023-02-08 04:18:46
"13101";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBBR";"A320";180;2023-02-13;"22:40:00";2023-02-14;"01:05:00";"3709";"segunda-feira";22;"noite";"SBPA-SBBR";"terça-feira";1;"madrugada";142;38;142;13101;2023-02-08 04:18:46
"13102";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBCT";"A321";224;2023-02-08;"17:00:00";2023-02-08;"18:10:00";"3772";"quarta-feira";17;"tarde";"SBPA-SBCT";"quarta-feira";18;"noite";164;60;0;13102;2023-02-08 04:18:46
"13103";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBCT";"A321";224;2023-02-09;"17:00:00";2023-02-09;"18:10:00";"3772";"quinta-feira";17;"tarde";"SBPA-SBCT";"quinta-feira";18;"noite";165;59;0;13103;2023-02-08 04:18:46
"13104";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBCT";"A321";224;2023-02-10;"17:00:00";2023-02-10;"18:10:00";"3772";"sexta-feira";17;"tarde";"SBPA-SBCT";"sexta-feira";18;"noite";167;57;0;13104;2023-02-08 04:18:46
"13105";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBCT";"A321";224;2023-02-11;"17:00:00";2023-02-11;"18:10:00";"3772";"sábado";17;"tarde";"SBPA-SBCT";"sábado";18;"noite";165;59;0;13105;2023-02-08 04:18:46
"13106";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBCT";"A321";224;2023-02-12;"17:00:00";2023-02-12;"18:10:00";"3772";"domingo";17;"tarde";"SBPA-SBCT";"domingo";18;"noite";168;56;155;13106;2023-02-08 04:18:46
"13107";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBCT";"A319";144;2023-02-13;"17:00:00";2023-02-13;"18:10:00";"3772";"segunda-feira";17;"tarde";"SBPA-SBCT";"segunda-feira";18;"noite";118;26;118;13107;2023-02-08 04:18:46
"13108";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-08;"05:35:00";2023-02-08;"07:15:00";"3407";"quarta-feira";5;"madrugada";"SBPA-SBGR";"quarta-feira";7;"manha";134;46;0;13108;2023-02-08 04:18:46
"13109";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-08;"06:30:00";2023-02-08;"08:15:00";"4504";"quarta-feira";6;"manha";"SBPA-SBGR";"quarta-feira";8;"manha";141;39;0;13109;2023-02-08 04:18:46
"13110";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-08;"08:10:00";2023-02-08;"09:50:00";"3411";"quarta-feira";8;"manha";"SBPA-SBGR";"quarta-feira";9;"manha";141;39;0;13110;2023-02-08 04:18:46
"13111";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-08;"10:05:00";2023-02-08;"11:45:00";"3413";"quarta-feira";10;"manha";"SBPA-SBGR";"quarta-feira";11;"manha";171;53;0;13111;2023-02-08 04:18:46
"13112";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-08;"11:40:00";2023-02-08;"13:20:00";"3863";"quarta-feira";11;"manha";"SBPA-SBGR";"quarta-feira";13;"tarde";141;39;0;13112;2023-02-08 04:18:46
"13113";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-08;"13:40:00";2023-02-08;"15:20:00";"3415";"quarta-feira";13;"tarde";"SBPA-SBGR";"quarta-feira";15;"tarde";142;38;0;13113;2023-02-08 04:18:46
"13114";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-08;"15:05:00";2023-02-08;"16:50:00";"3417";"quarta-feira";15;"tarde";"SBPA-SBGR";"quarta-feira";16;"tarde";171;53;0;13114;2023-02-08 04:18:46
"13115";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-08;"19:40:00";2023-02-08;"21:20:00";"3419";"quarta-feira";19;"noite";"SBPA-SBGR";"quarta-feira";21;"noite";165;59;106;13115;2023-02-08 04:18:46
"13116";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-08;"21:20:00";2023-02-08;"23:05:00";"3421";"quarta-feira";21;"noite";"SBPA-SBGR";"quarta-feira";23;"noite";136;44;136;13116;2023-02-08 04:18:46
"13117";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-09;"03:55:00";2023-02-09;"05:40:00";"3427";"quinta-feira";3;"madrugada";"SBPA-SBGR";"quinta-feira";5;"madrugada";136;44;0;13117;2023-02-08 04:18:46
"13118";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-09;"05:35:00";2023-02-09;"07:15:00";"3407";"quinta-feira";5;"madrugada";"SBPA-SBGR";"quinta-feira";7;"manha";136;44;7;13118;2023-02-08 04:18:46
"13119";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-09;"06:30:00";2023-02-09;"08:15:00";"4504";"quinta-feira";6;"manha";"SBPA-SBGR";"quinta-feira";8;"manha";143;37;143;13119;2023-02-08 04:18:46
"13120";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-09;"08:05:00";2023-02-09;"09:50:00";"3411";"quinta-feira";8;"manha";"SBPA-SBGR";"quinta-feira";9;"manha";143;37;143;13120;2023-02-08 04:18:46
"13121";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-09;"10:05:00";2023-02-09;"11:45:00";"3413";"quinta-feira";10;"manha";"SBPA-SBGR";"quinta-feira";11;"manha";172;52;172;13121;2023-02-08 04:18:46
"13122";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-09;"11:40:00";2023-02-09;"13:20:00";"3863";"quinta-feira";11;"manha";"SBPA-SBGR";"quinta-feira";13;"tarde";172;52;172;13122;2023-02-08 04:18:46
"13123";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-09;"13:40:00";2023-02-09;"15:20:00";"3415";"quinta-feira";13;"tarde";"SBPA-SBGR";"quinta-feira";15;"tarde";143;37;143;13123;2023-02-08 04:18:46
"13124";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-09;"15:05:00";2023-02-09;"16:50:00";"3417";"quinta-feira";15;"tarde";"SBPA-SBGR";"quinta-feira";16;"tarde";173;51;173;13124;2023-02-08 04:18:46
"13125";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-09;"19:40:00";2023-02-09;"21:20:00";"3419";"quinta-feira";19;"noite";"SBPA-SBGR";"quinta-feira";21;"noite";167;57;167;13125;2023-02-08 04:18:46
"13126";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-09;"21:20:00";2023-02-09;"23:05:00";"3421";"quinta-feira";21;"noite";"SBPA-SBGR";"quinta-feira";23;"noite";167;57;167;13126;2023-02-08 04:18:46
"13127";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-10;"05:35:00";2023-02-10;"07:15:00";"3407";"sexta-feira";5;"madrugada";"SBPA-SBGR";"sexta-feira";7;"manha";137;43;0;13127;2023-02-08 04:18:46
"13128";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-10;"06:30:00";2023-02-10;"08:15:00";"4504";"sexta-feira";6;"manha";"SBPA-SBGR";"sexta-feira";8;"manha";144;36;10;13128;2023-02-08 04:18:46
"13129";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-10;"08:10:00";2023-02-10;"09:50:00";"3411";"sexta-feira";8;"manha";"SBPA-SBGR";"sexta-feira";9;"manha";144;36;144;13129;2023-02-08 04:18:46
"13130";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-10;"09:55:00";2023-02-10;"11:35:00";"3413";"sexta-feira";9;"manha";"SBPA-SBGR";"sexta-feira";11;"manha";173;51;173;13130;2023-02-08 04:18:46
"13131";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-10;"11:40:00";2023-02-10;"13:20:00";"3863";"sexta-feira";11;"manha";"SBPA-SBGR";"sexta-feira";13;"tarde";144;36;144;13131;2023-02-08 04:18:46
"13132";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-10;"13:40:00";2023-02-10;"15:20:00";"3415";"sexta-feira";13;"tarde";"SBPA-SBGR";"sexta-feira";15;"tarde";144;36;144;13132;2023-02-08 04:18:46
"13133";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-10;"15:05:00";2023-02-10;"16:50:00";"3417";"sexta-feira";15;"tarde";"SBPA-SBGR";"sexta-feira";16;"tarde";174;50;174;13133;2023-02-08 04:18:46
"13134";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-10;"19:40:00";2023-02-10;"21:30:00";"3419";"sexta-feira";19;"noite";"SBPA-SBGR";"sexta-feira";21;"noite";168;56;168;13134;2023-02-08 04:18:46
"13135";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-10;"21:20:00";2023-02-10;"23:05:00";"3421";"sexta-feira";21;"noite";"SBPA-SBGR";"sexta-feira";23;"noite";168;56;168;13135;2023-02-08 04:18:46
"13136";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-11;"05:35:00";2023-02-11;"07:15:00";"3407";"sábado";5;"madrugada";"SBPA-SBGR";"sábado";7;"manha";135;45;0;13136;2023-02-08 04:18:46
"13137";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-11;"06:30:00";2023-02-11;"08:15:00";"4504";"sábado";6;"manha";"SBPA-SBGR";"sábado";8;"manha";142;38;0;13137;2023-02-08 04:18:46
"13138";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-11;"08:30:00";2023-02-11;"10:15:00";"3411";"sábado";8;"manha";"SBPA-SBGR";"sábado";10;"manha";142;38;119;13138;2023-02-08 04:18:46
"13139";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-11;"10:05:00";2023-02-11;"11:45:00";"3413";"sábado";10;"manha";"SBPA-SBGR";"sábado";11;"manha";142;38;142;13139;2023-02-08 04:18:46
"13140";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-11;"13:40:00";2023-02-11;"15:20:00";"3415";"sábado";13;"tarde";"SBPA-SBGR";"sábado";15;"tarde";143;37;143;13140;2023-02-08 04:18:46
"13141";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A319";144;2023-02-11;"15:05:00";2023-02-11;"16:50:00";"3417";"sábado";15;"tarde";"SBPA-SBGR";"sábado";16;"tarde";124;20;124;13141;2023-02-08 04:18:46
"13142";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-11;"19:40:00";2023-02-11;"21:30:00";"3419";"sábado";19;"noite";"SBPA-SBGR";"sábado";21;"noite";137;43;137;13142;2023-02-08 04:18:46
"13143";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-11;"21:20:00";2023-02-11;"23:10:00";"3421";"sábado";21;"noite";"SBPA-SBGR";"sábado";23;"noite";137;43;137;13143;2023-02-08 04:18:46
"13144";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-12;"05:35:00";2023-02-12;"07:20:00";"3407";"domingo";5;"madrugada";"SBPA-SBGR";"domingo";7;"manha";138;42;138;13144;2023-02-08 04:18:46
"13145";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-12;"06:30:00";2023-02-12;"08:15:00";"4504";"domingo";6;"manha";"SBPA-SBGR";"domingo";8;"manha";145;35;145;13145;2023-02-08 04:18:46
"13146";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-12;"08:30:00";2023-02-12;"10:15:00";"3411";"domingo";8;"manha";"SBPA-SBGR";"domingo";10;"manha";175;49;175;13146;2023-02-08 04:18:46
"13147";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-12;"10:05:00";2023-02-12;"11:45:00";"3413";"domingo";10;"manha";"SBPA-SBGR";"domingo";11;"manha";175;49;175;13147;2023-02-08 04:18:46
"13148";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-12;"13:30:00";2023-02-12;"15:10:00";"3415";"domingo";13;"tarde";"SBPA-SBGR";"domingo";15;"tarde";146;34;146;13148;2023-02-08 04:18:46
"13149";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-12;"15:05:00";2023-02-12;"16:50:00";"3417";"domingo";15;"tarde";"SBPA-SBGR";"domingo";16;"tarde";175;49;175;13149;2023-02-08 04:18:46
"13150";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-12;"17:00:00";2023-02-12;"18:45:00";"9315";"domingo";17;"tarde";"SBPA-SBGR";"domingo";18;"noite";146;34;146;13150;2023-02-08 04:18:46
"13151";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-12;"19:50:00";2023-02-12;"21:30:00";"3419";"domingo";19;"noite";"SBPA-SBGR";"domingo";21;"noite";169;55;169;13151;2023-02-08 04:18:46
"13152";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A321";224;2023-02-12;"21:20:00";2023-02-12;"23:05:00";"3421";"domingo";21;"noite";"SBPA-SBGR";"domingo";23;"noite";169;55;169;13152;2023-02-08 04:18:46
"13153";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-13;"05:35:00";2023-02-13;"07:15:00";"3407";"segunda-feira";5;"madrugada";"SBPA-SBGR";"segunda-feira";7;"manha";137;43;137;13153;2023-02-08 04:18:46
"13154";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-13;"06:30:00";2023-02-13;"08:15:00";"4504";"segunda-feira";6;"manha";"SBPA-SBGR";"segunda-feira";8;"manha";144;36;144;13154;2023-02-08 04:18:46
"13155";"TAM";"TAM LINHAS AÉREAS S.A.";"SBPA";"SBGR";"A320";180;2023-02-13;"08:10:00";2023-02-13;"09:50:00";"3411";"segunda-feira";8;"manha";"SBPA-SBGR";"segunda-feira";9;"manha";144;36;144;13155;2023-02-08 04:18:46
